user_id,username,name,phone,email,governorate,city,is_active,profession,profession_ar,experience_years,average_rating,completed_jobs,accept_rate,is_available,is_verified,is_featured,hourly_rate,minimum_charge,currency,date_joined,profile_created_at
2153,user2153,Yasmin Fahmy,01030463665,user2153@example.com,sharqia,abu_hamad,True,نظافه,نظافه,12,2.7,210,63.3,True,False,False,45.0,180.0,EGP,2025-07-03 10:25:25,2026-04-06 15:05:15
2156,user2156,Sherif Ali,01070521495,user2156@example.com,beheira,edku,True,كهربا,كهربا,5,4.9,233,85.4,True,False,False,100.0,,EGP,2025-04-11 17:56:31,2025-12-12 10:14:43
2158,user2158,Hussein Fahmy,,user2158@example.com,aswan,kom_ombo,True,كمبيوتر,كمبيوتر,9,4.8,12,76.4,False,True,False,75.0,200.0,EGP,2025-04-03 18:25:41,2026-01-03 13:48:37
2160,user2160,Sara Ibrahim,01017188330,user2160@example.com,ismailia,el_tal_el_kebeer,True,كهربا,كهربا,20,3.0,112,91.5,False,False,False,35.0,,EGP,2026-03-13 18:22:36,2026-05-07 15:13:05
2162,user2162,Mahmoud Tawfik,01066790757,,alexandria,montaza,True,دهان,دهان,6,3.9,105,70.0,True,True,False,35.0,120.0,EGP,2026-03-30 22:00:07,2026-04-08 05:58:36
2163,user2163,Fatima Hussein,01054853899,user2163@example.com,cairo,maadi,True,كهربا,كهربا,7,3.9,57,64.8,True,False,False,35.0,180.0,EGP,2024-05-24 04:47:15,2026-04-07 14:05:15
2168,user2168,Sameh Youssef,01062079201,user2168@example.com,ismailia,abu_sultan,True,كمبيوتر,كمبيوتر,25,4.1,200,92.8,True,False,False,45.0,250.0,EGP,2025-05-26 23:14:27,2025-05-26 23:14:27
2170,user2170,Hoda Youssef,01062154482,,sharqia,kafr_saqr,False,كهربا,كهربا,7,3.2,193,67.0,True,True,False,,75.0,EGP,2024-12-21 17:34:15,2025-03-11 18:02:37
2172,user2172,Omar Samy,01027759726,user2172@example.com,asyut,manfalut,True,كمبيوتر,كمبيوتر,12,4.4,181,92.7,True,True,False,45.0,50.0,EGP,2025-07-14 04:51:32,2026-04-19 08:55:06
2175,user2175,Hassan Hussein,,user2175@example.com,damietta,kafr_saad,True,نقل عفش,نقل عفش,17,4.4,75,84.4,True,True,False,60.0,75.0,EGP,2025-01-27 01:21:05,2026-01-06 23:12:05
2179,user2179,Ahmed Youssef,01025618711,,sharqia,kafr_saqr,True,كهربا,كهربا,1,3.6,283,84.3,False,True,False,,,EGP,2025-08-20 03:42:45,2026-01-10 17:01:56
2185,user2185,Laila Fahmy,01098573777,user2185@example.com,ismailia,ismailia,True,تكييف,تكييف,15,3.7,162,67.4,True,True,False,35.0,150.0,EGP,2025-05-12 20:09:28,2026-02-12 20:31:21
2189,user2189,Sameh Shaker,01052392285,user2189@example.com,port_said,el_manakh,True,كهربا,كهربا,15,3.6,165,72.3,True,True,False,50.0,250.0,EGP,2025-12-08 09:31:58,2026-06-09 09:45:29
2195,user2195,Sara Fouad,01044008664,user2195@example.com,suez,el_arbaeen,True,سباكه,سباكه,10,2.8,256,60.8,True,False,False,,,EGP,2024-01-11 05:27:02,2025-10-14 16:08:16
2199,user2199,Heba Said,01037475896,,ismailia,el_montaza,True,كهربا,كهربا,1,2.8,164,67.5,True,False,False,,50.0,EGP,2024-01-05 09:09:29,2026-01-31 15:56:01
2200,user2200,Amany Ibrahim,01067213325,,dakahlia,nabaroh,True,كمبيوتر,كمبيوتر,7,4.3,167,68.8,True,False,False,45.0,50.0,EGP,2024-02-16 19:32:47,2024-02-16 19:32:47
2204,user2204,Ali Fahmy,01059993132,user2204@example.com,luxor,el_tod,True,دهان,دهان,4,4.1,26,86.2,True,False,False,60.0,180.0,EGP,2025-10-07 18:30:23,2025-10-28 06:01:28
2211,user2211,Mostafa Nabil,01050996827,user2211@example.com,suez,faisal,True,نقل عفش,نقل عفش,7,2.7,184,93.5,True,True,True,35.0,200.0,EGP,2024-05-17 02:41:41,2025-03-27 17:40:53
2212,user2212,Mahmoud Rashid,01057868085,,dakahlia,dikirnis,True,صيانه منزليه,صيانه منزليه,1,4.5,192,94.5,True,False,True,80.0,150.0,EGP,2025-01-23 12:55:49,2025-08-31 01:22:35
2213,user2213,Hussein Khaled,01080019765,user2213@example.com,alexandria,smouha,True,كهربا,كهربا,24,3.4,252,74.3,False,True,False,40.0,100.0,EGP,2025-06-25 13:53:19,2026-02-05 04:44:50
2214,user2214,Laila Youssef,01079285211,user2214@example.com,ismailia,el_montaza,True,سباكه,سباكه,23,4.5,34,66.5,True,False,True,100.0,250.0,EGP,2025-02-26 23:52:42,2025-04-30 05:28:30
2217,user2217,Ismail Said,01072734927,user2217@example.com,damietta,farskour,True,كمبيوتر,كمبيوتر,23,3.8,249,78.5,True,False,False,80.0,250.0,EGP,2026-03-06 12:32:20,2026-04-05 12:55:55
2218,user2218,Nour Nabil,01092103599,user2218@example.com,kafr_el_sheikh,kafr_el_sheikh,True,سباكه,سباكه,23,3.6,144,99.7,True,False,False,45.0,250.0,EGP,2024-01-07 07:50:46,2026-04-06 10:00:36
2222,user2222,Maha Hamdy,01076690005,user2222@example.com,kafr_el_sheikh,metoubas,True,نجاره,نجاره,10,4.8,38,68.6,True,True,False,30.0,180.0,EGP,2025-07-19 06:12:57,2026-04-04 11:54:45
2224,user2224,Ashraf Mostafa,,user2224@example.com,sharqia,kafr_saqr,True,نظافه,نظافه,11,3.6,96,73.0,True,False,False,45.0,75.0,EGP,2025-12-24 10:14:45,2026-02-13 19:49:06
2225,user2225,Youssef Hamdy,,user2225@example.com,minya,bani_mazar,True,تكييف,تكييف,24,3.4,255,72.4,True,False,False,40.0,,EGP,2024-08-31 11:01:37,2025-03-04 04:36:46
2226,user2226,Mona Omar,01028554878,user2226@example.com,matrouh,siwa,True,حدائق,حدائق,6,3.6,50,66.1,True,True,False,,120.0,EGP,2024-07-20 18:52:03,2024-07-20 18:52:03
2227,user2227,Tarek Fahmy,01070463786,user2227@example.com,beni_suef,new_beni_suef,True,كهربا,كهربا,20,3.4,35,68.7,True,True,True,,100.0,EGP,2024-09-03 09:51:26,2025-08-05 20:17:48
2229,user2229,Mona Youssef,01073117699,,fayoum,tamiya,True,سباكه,سباكه,12,3.9,77,73.9,False,True,False,45.0,100.0,EGP,2025-07-25 21:25:11,2025-11-30 09:54:35
2231,user2231,Sara Tawfik,01030645556,user2231@example.com,dakahlia,dikirnis,True,حدائق,حدائق,7,4.9,111,66.9,True,True,False,25.0,75.0,EGP,2024-01-23 03:59:31,2024-01-23 03:59:31
2233,user2233,Karim Mostafa,01077071604,user2233@example.com,beni_suef,wasata,True,حدائق,حدائق,12,3.3,205,65.8,True,True,False,30.0,120.0,EGP,2025-06-01 05:54:44,2026-01-02 05:06:41
2238,user2238,Ghada Samy,01025368629,user2238@example.com,minya,maghagha,True,دهان,دهان,5,4.0,221,71.6,True,True,False,80.0,100.0,EGP,2025-04-25 12:58:59,2025-04-25 12:58:59
2240,user2240,Hussein Omar,,user2240@example.com,beni_suef,new_beni_suef,True,دهان,دهان,22,3.8,204,93.3,False,True,False,25.0,50.0,EGP,2024-02-08 15:59:09,2024-08-12 10:32:25
2241,user2241,Maha Said,01052353280,,dakahlia,nabaroh,True,تكييف,تكييف,4,2.6,262,63.3,True,True,False,45.0,250.0,EGP,2024-12-28 05:20:26,2025-12-27 20:52:28
2244,user2244,Sara Adel,01069050527,user2244@example.com,sohag,gerga,True,صيانه منزليه,صيانه منزليه,16,3.2,25,74.9,False,True,False,,120.0,EGP,2025-09-26 08:27:41,2025-10-18 04:03:04
2246,user2246,Samar Tawfik,01068247317,user2246@example.com,port_said,port_said,True,سباكه,سباكه,14,4.2,63,76.9,True,True,False,,250.0,EGP,2025-02-27 10:41:27,2026-03-19 12:30:23
2247,user2247,Heba Rashid,01028298017,user2247@example.com,ismailia,fayed,True,تكييف,تكييف,16,4.7,131,62.7,True,True,False,,150.0,USD,2025-12-05 21:24:32,2026-03-19 02:42:02
2248,user2248,Mostafa Ali,01076127947,,giza,faisal,True,نجاره,نجاره,10,3.4,139,89.3,True,True,False,80.0,150.0,EGP,2025-08-09 16:00:19,2026-01-18 13:33:43
2253,user2253,Ramy Hassan,01048249537,user2253@example.com,alexandria,montaza,True,دهان,دهان,6,3.7,212,76.9,True,True,False,,180.0,EGP,2025-12-26 23:40:16,2025-12-26 23:40:16
2254,user2254,Hoda Rashid,01049415833,user2254@example.com,damietta,farskour,True,نقل عفش,نقل عفش,18,5.0,93,63.5,True,True,True,80.0,200.0,EGP,2025-08-02 10:04:42,2026-02-23 04:42:32
2255,user2255,Ashraf Gamal,01084526722,,giza,dokki,True,دهان,دهان,14,4.4,251,96.7,False,False,False,80.0,,EGP,2024-02-24 08:26:16,2025-06-10 10:46:55
2256,user2256,Fatima Nabil,01094116630,user2256@example.com,cairo,new_cairo,True,نجاره,نجاره,7,3.4,94,81.2,True,True,True,50.0,,EGP,2024-03-15 16:00:07,2026-03-25 06:17:30
2258,user2258,Fatima Said,01030313574,user2258@example.com,beni_suef,new_beni_suef,True,نجاره,نجاره,11,3.8,206,64.7,True,False,False,45.0,250.0,EGP,2025-10-17 23:01:45,2025-12-01 02:27:08
2265,user2265,Emad Hamdy,01019505341,user2265@example.com,sharqia,zagazig,True,دهان,دهان,21,4.5,239,64.7,True,True,False,,120.0,EGP,2024-05-20 15:10:19,2024-10-10 14:28:31
2270,user2270,Mostafa Khaled,01043832258,user2270@example.com,aswan,aswan,True,كهربا,كهربا,1,3.5,57,94.6,True,True,False,35.0,250.0,EGP,2025-04-02 18:44:35,2026-05-26 21:57:07
2272,user2272,Reem Fouad,01054378136,user2272@example.com,luxor,el_tod,True,كهربا,كهربا,6,4.7,99,69.2,True,False,False,45.0,200.0,EGP,2026-02-21 01:51:54,2026-04-03 17:36:13
2276,user2276,Hany Adel,01027758737,user2276@example.com,fayoum,itsa,True,حدائق,حدائق,10,3.5,230,71.5,True,True,True,30.0,180.0,EGP,2024-07-03 14:14:43,2026-03-10 13:45:58
2279,user2279,Amr Naguib,01066152645,user2279@example.com,suez,suez,True,كمبيوتر,كمبيوتر,14,4.4,26,91.8,True,True,True,,150.0,EGP,2026-04-14 00:55:22,2026-04-27 08:24:43
2280,user2280,Nour Fouad,01075534494,user2280@example.com,sharqia,belbeis,True,دهان,دهان,18,3.1,191,80.7,True,False,False,75.0,,EGP,2024-04-28 20:02:59,2025-11-09 07:12:02
2283,user2283,Tarek Samy,01091298449,user2283@example.com,ismailia,fayed,True,صيانه منزليه,صيانه منزليه,17,4.6,138,83.6,True,False,False,,100.0,EGP,2025-08-15 05:07:31,2026-02-07 01:43:13
2284,user2284,Mona Fahmy,01099905589,,ismailia,el_montaza,True,نجاره,نجاره,17,2.6,71,79.9,True,True,False,45.0,150.0,EGP,2026-04-07 09:21:03,2026-06-04 18:59:19
2289,user2289,Dina Mostafa,01070789372,user2289@example.com,fayoum,itsa,True,حدائق,حدائق,4,4.9,120,77.3,True,True,False,35.0,180.0,EGP,2025-01-12 01:10:41,2025-11-11 09:19:01
2290,user2290,Nermeen Shaker,01018173272,user2290@example.com,alexandria,miami,True,نظافه,نظافه,6,4.1,47,64.4,True,True,False,100.0,180.0,EGP,2025-05-28 13:21:01,2025-05-28 13:21:01
2292,user2292,Maged Tawfik,01097139386,user2292@example.com,beni_suef,wasata,True,سباكه,سباكه,21,2.8,186,83.1,True,True,False,75.0,150.0,EGP,2025-09-29 18:12:41,2026-03-11 22:02:52
2296,user2296,Omar Samy,01089567575,user2296@example.com,port_said,port_said,True,كمبيوتر,كمبيوتر,2,2.8,239,61.0,True,True,False,40.0,250.0,EGP,2024-01-17 09:58:58,2025-01-18 08:38:29
2297,user2297,Sara Fouad,01021427734,user2297@example.com,luxor,armant,True,تكييف,تكييف,8,4.0,267,92.3,True,True,True,40.0,200.0,EGP,2024-02-19 08:36:40,2024-05-15 16:37:18
2298,user2298,Omar Hamdy,01060455290,user2298@example.com,qalyubia,shubra_el_kheima,True,دهان,دهان,10,4.3,92,63.0,False,True,False,,150.0,EGP,2026-03-05 19:46:38,2026-06-09 19:19:41
2300,user2300,Tarek Rashid,01098038377,user2300@example.com,minya,samalut,True,تكييف,تكييف,2,3.8,126,92.4,False,False,True,25.0,250.0,EGP,2025-12-10 23:28:24,2025-12-10 23:28:24
2303,user2303,Amr Hamdy,01048416466,user2303@example.com,dakahlia,nabaroh,True,نقل عفش,نقل عفش,14,3.8,195,70.8,True,True,False,100.0,150.0,EGP,2024-05-08 21:40:32,2025-02-28 21:02:17
2304,user2304,Heba Hassan,01081080837,user2304@example.com,fayoum,sinnuris,True,كمبيوتر,كمبيوتر,11,3.3,279,62.4,False,True,False,45.0,120.0,EGP,2025-05-01 03:20:48,2026-05-22 16:48:18
2308,user2308,Ayman Adel,01012959768,user2308@example.com,asyut,asyut,True,دهان,دهان,23,4.7,173,82.6,False,True,False,,150.0,USD,2024-09-25 13:09:15,2025-01-22 06:20:37
2313,user2313,Emad Mostafa,01015292672,user2313@example.com,dakahlia,mansoura,True,حدائق,حدائق,23,3.1,121,85.5,True,False,False,100.0,180.0,EGP,2024-09-13 23:27:45,2025-12-21 18:20:33
2314,user2314,Ismail Fouad,01087630954,user2314@example.com,asyut,el_quossia,True,سباكه,سباكه,13,4.1,53,67.6,True,True,False,,200.0,EGP,2024-02-23 09:23:58,2025-01-26 14:34:13
2318,user2318,Ali Ibrahim,01013077109,user2318@example.com,suez,el_suez,True,كمبيوتر,كمبيوتر,17,3.2,53,91.5,True,True,False,,250.0,EGP,2024-02-25 13:24:18,2025-08-21 04:53:10
2321,user2321,Waleed Hassan,01068987671,user2321@example.com,minya,bani_mazar,True,صيانه منزليه,صيانه منزليه,6,3.3,26,85.5,True,True,False,80.0,150.0,EGP,2026-02-21 16:05:17,2026-02-21 16:05:17
2323,user2323,Emad Youssef,01071902897,user2323@example.com,matrouh,el_nagila,True,تكييف,تكييف,1,4.0,127,84.4,True,True,False,100.0,120.0,EGP,2025-09-09 01:10:41,2025-09-11 14:21:26
2324,user2324,Laila Said,01036561786,user2324@example.com,beni_suef,el_fashn,True,تكييف,تكييف,4,4.7,232,67.2,True,True,False,30.0,200.0,EGP,2024-01-14 19:54:36,2025-10-26 10:12:35
2327,user2327,Noha Fahmy,01093242657,user2327@example.com,fayoum,yusuf_el_seddiq,True,حدائق,حدائق,4,2.5,95,62.4,True,False,False,80.0,,EGP,2025-06-08 13:03:50,2026-02-07 13:27:47
2328,user2328,Ayman Ibrahim,01037674589,user2328@example.com,cairo,zamalek,True,دهان,دهان,25,4.2,107,97.6,False,True,False,,,EGP,2025-04-27 19:59:12,2025-12-17 09:52:36
2329,user2329,Mohamed Said,01068918324,user2329@example.com,kafr_el_sheikh,desouk,True,صيانه منزليه,صيانه منزليه,15,3.9,145,62.8,True,True,False,60.0,200.0,EGP,2024-08-13 19:47:29,2025-05-29 01:55:40
2333,user2333,Nadia Khaled,01036607759,user2333@example.com,aswan,aswan,True,سباكه,سباكه,7,2.6,178,78.5,True,True,False,30.0,120.0,EGP,2024-04-22 22:08:29,2026-01-18 04:25:07
2335,user2335,Sherine Gamal,01013664488,user2335@example.com,ismailia,el_montaza,True,نقل عفش,نقل عفش,4,3.5,70,83.9,True,True,False,30.0,180.0,EGP,2025-08-12 23:01:57,2025-09-18 06:11:20
2336,user2336,Ghada Adel,01010932180,,sohag,tahta,True,نظافه,نظافه,10,4.5,126,68.8,True,True,False,25.0,,USD,2025-03-12 05:20:50,2025-07-20 17:02:48
2343,user2343,Ibrahim Ali,01018970696,user2343@example.com,luxor,karnak,True,نظافه,نظافه,16,3.3,202,98.0,True,True,True,,180.0,EGP,2026-01-07 08:15:33,2026-02-20 23:49:07
2347,user2347,Heba Fouad,01032680377,user2347@example.com,asyut,abnub,True,نقل عفش,نقل عفش,2,3.0,179,88.4,True,True,False,80.0,50.0,EGP,2025-01-15 22:35:31,2026-05-23 10:58:31
2348,user2348,Mohamed Youssef,01046764766,user2348@example.com,aswan,edfu,True,نظافه,نظافه,4,3.6,214,99.8,True,True,False,40.0,120.0,EGP,2026-05-11 20:15:28,2026-06-17 04:58:54
2349,user2349,Ramy Hussein,01072913729,user2349@example.com,giza,haram,True,كمبيوتر,كمبيوتر,19,4.2,251,67.4,False,False,False,,75.0,EGP,2026-03-15 03:29:07,2026-04-09 07:51:12
2351,user2351,Mohamed Nabil,01033147442,user2351@example.com,aswan,aswan,True,تكييف,تكييف,17,4.1,124,95.4,True,True,False,40.0,,EGP,2024-06-09 02:46:09,2025-11-23 12:14:22
2352,user2352,Omar Gamal,01049244170,user2352@example.com,suez,el_arbaeen,True,نظافه,نظافه,19,2.8,165,87.8,True,False,False,,75.0,EGP,2026-03-12 20:35:45,2026-04-01 04:05:55
2358,user2358,Nour Hassan,01079101949,user2358@example.com,luxor,el_tod,True,نقل عفش,نقل عفش,13,3.0,284,96.7,True,True,True,40.0,75.0,EGP,2024-12-15 05:00:39,2025-01-16 17:31:31
2361,user2361,Reem Said,01010468741,user2361@example.com,ismailia,el_montaza,True,نظافه,نظافه,1,3.1,239,90.1,True,False,False,25.0,50.0,EGP,2026-02-19 01:19:37,2026-05-27 21:06:23
2362,user2362,Karim Omar,01040302080,user2362@example.com,beni_suef,new_beni_suef,True,كمبيوتر,كمبيوتر,3,2.8,262,65.9,True,True,False,,,EGP,2024-08-19 17:17:28,2024-10-08 05:11:35
2366,user2366,Youssef Youssef,01044610990,user2366@example.com,fayoum,sinnuris,True,حدائق,حدائق,11,4.4,35,86.7,True,True,False,50.0,50.0,EGP,2025-09-12 12:13:08,2026-03-23 13:06:48
2367,user2367,Mostafa Youssef,01039409268,user2367@example.com,fayoum,itsa,True,دهان,دهان,13,3.8,44,63.0,True,False,False,100.0,75.0,EGP,2024-09-04 12:39:29,2025-12-18 01:38:08
2368,user2368,Omar Gamal,01017141275,user2368@example.com,kafr_el_sheikh,desouk,True,نجاره,نجاره,24,3.8,79,91.2,True,True,False,,250.0,EGP,2024-06-07 11:06:02,2025-05-06 19:38:06
2371,user2371,Nadia Nabil,01094060492,user2371@example.com,cairo,downtown,True,نجاره,نجاره,24,3.2,227,64.2,True,True,False,35.0,250.0,EGP,2025-12-22 22:45:48,2025-12-22 22:45:48
2372,user2372,Waleed Rashid,01057854288,user2372@example.com,suez,ganaen,True,نقل عفش,نقل عفش,23,2.8,129,95.1,True,False,False,,100.0,USD,2025-08-22 01:47:25,2026-05-06 01:13:58
2373,user2373,Mostafa Samy,01014042292,user2373@example.com,dakahlia,mansoura,True,نظافه,نظافه,1,3.6,137,96.1,True,True,False,75.0,75.0,EGP,2025-07-25 02:57:05,2026-05-09 20:44:41
2374,user2374,Hoda Mostafa,01080621748,user2374@example.com,port_said,el_manakh,True,نقل عفش,نقل عفش,23,3.3,112,66.3,False,False,False,50.0,150.0,EGP,2025-10-27 22:13:04,2026-01-12 02:35:29
2375,user2375,Hoda Samy,01079508892,user2375@example.com,kafr_el_sheikh,kafr_el_sheikh,True,كهربا,كهربا,1,2.7,188,84.7,True,True,False,,,EGP,2024-12-09 05:33:14,2026-05-16 04:22:30
2376,user2376,Sameh Hamdy,01066452768,user2376@example.com,fayoum,fayoum,True,حدائق,حدائق,8,4.5,103,75.4,True,True,False,,50.0,EGP,2025-01-04 18:07:20,2025-09-04 17:57:23
2381,user2381,Hoda Naguib,01056689829,,luxor,karnak,True,حدائق,حدائق,2,4.8,146,90.9,True,True,True,45.0,180.0,EGP,2025-02-03 12:01:53,2025-04-17 12:41:53
2382,user2382,Nour Hassan,01017190764,user2382@example.com,fayoum,itsa,True,نقل عفش,نقل عفش,22,3.9,118,99.3,False,False,False,45.0,100.0,EGP,2025-07-25 16:04:42,2025-11-17 21:39:55
2386,user2386,Aya Nabil,01072951949,user2386@example.com,dakahlia,dikirnis,True,دهان,دهان,11,4.4,21,79.0,True,True,False,35.0,50.0,EGP,2025-04-25 20:33:15,2025-11-24 12:57:42
2387,user2387,Sameh Ali,01065678029,user2387@example.com,sohag,sohag,True,نظافه,نظافه,1,5.0,5,62.6,True,True,False,75.0,50.0,EGP,2026-01-22 09:38:50,2026-06-11 20:14:09
2389,user2389,Ismail Tawfik,01053698864,user2389@example.com,sohag,gerga,True,تكييف,تكييف,9,4.8,192,72.2,False,True,False,,200.0,USD,2024-11-27 12:25:42,2025-04-08 10:43:13
2391,user2391,Yasmin Ibrahim,01091366836,user2391@example.com,ismailia,fayed,True,حدائق,حدائق,14,3.9,298,92.4,True,True,False,50.0,120.0,EGP,2026-02-19 12:56:57,2026-03-16 12:05:54
2392,user2392,Ramy Fahmy,01078652903,,minya,malawi,True,صيانه منزليه,صيانه منزليه,24,2.7,64,90.9,True,False,False,45.0,180.0,EGP,2024-03-04 00:48:45,2024-09-05 17:36:35
2394,user2394,Ashraf Shaker,01077699945,user2394@example.com,beni_suef,new_beni_suef,True,كهربا,كهربا,2,2.7,188,72.3,True,False,False,40.0,150.0,EGP,2024-06-23 03:18:56,2025-12-21 22:37:25
2402,user2402,Maged Khaled,01089606631,user2402@example.com,fayoum,fayoum,True,كهربا,كهربا,5,4.5,114,66.7,True,True,False,,200.0,EGP,2025-07-07 09:39:04,2026-04-14 14:43:38
2403,user2403,Samar Hussein,01096169176,user2403@example.com,luxor,el_tod,True,صيانه منزليه,صيانه منزليه,5,4.2,68,74.9,False,True,False,50.0,100.0,EGP,2025-11-11 10:39:03,2026-01-21 23:57:01
2407,user2407,Heba Hassan,01062120729,user2407@example.com,aswan,aswan,True,صيانه منزليه,صيانه منزليه,23,2.8,18,63.6,True,False,False,80.0,120.0,EGP,2024-04-16 02:09:28,2024-04-16 02:09:28
2409,user2409,Youssef Hassan,01078178370,,sharqia,belbeis,True,كمبيوتر,كمبيوتر,19,4.6,40,65.4,False,True,False,25.0,75.0,EGP,2024-12-23 07:51:15,2025-09-07 01:18:44
2410,user2410,Ali Naguib,01067777350,user2410@example.com,dakahlia,mansoura,True,تكييف,تكييف,23,4.3,73,77.5,True,False,False,40.0,150.0,EGP,2025-10-28 17:24:05,2026-04-18 08:09:44
2412,user2412,Youssef Adel,01046787092,,beheira,damanhur,True,سباكه,سباكه,9,3.5,119,68.2,True,True,False,,50.0,EGP,2024-04-11 03:11:08,2024-12-09 22:59:17
2416,user2416,Heba Samy,01029203224,user2416@example.com,damietta,kafr_saad,False,نقل عفش,نقل عفش,9,2.5,99,99.0,True,False,True,45.0,75.0,EGP,2024-03-04 02:28:57,2025-09-15 00:02:30
2418,user2418,Rania Hassan,01048344807,,aswan,nasr_nuba,True,نقل عفش,نقل عفش,21,3.6,190,99.0,True,False,False,45.0,100.0,EGP,2024-05-12 22:28:42,2024-08-11 19:45:48
2419,user2419,Nermeen Fahmy,,user2419@example.com,aswan,aswan,True,دهان,دهان,3,3.7,125,80.5,False,True,False,25.0,120.0,EGP,2025-12-30 04:59:35,2026-03-09 20:34:19
2420,user2420,Ayman Rashid,01082496804,user2420@example.com,matrouh,el_nagila,True,صيانه منزليه,صيانه منزليه,12,3.3,184,67.8,True,False,True,50.0,50.0,EGP,2025-08-25 20:50:17,2026-05-28 01:19:54
2421,user2421,Amany Fouad,01065440548,user2421@example.com,asyut,el_quossia,True,نظافه,نظافه,5,2.5,88,94.1,True,True,False,60.0,50.0,EGP,2026-03-22 01:03:08,2026-06-13 09:02:56
2422,user2422,Samar Naguib,01058844907,,fayoum,itsa,True,سباكه,سباكه,2,3.5,11,97.5,True,False,False,40.0,,EGP,2024-09-01 12:20:46,2025-01-03 10:11:49
2428,user2428,Rania Tawfik,01083013306,user2428@example.com,damietta,el_zarqa,True,صيانه منزليه,صيانه منزليه,12,4.3,114,68.0,True,True,False,50.0,100.0,EGP,2026-03-06 08:30:31,2026-05-05 21:49:53
2429,user2429,Karim Hamdy,01076046693,,alexandria,stanley,True,سباكه,سباكه,6,2.7,202,68.8,True,False,False,35.0,,EGP,2024-05-30 04:04:35,2025-10-06 09:06:10
2431,user2431,Noha Hamdy,01056550393,user2431@example.com,ismailia,fayed,True,نقل عفش,نقل عفش,5,3.2,275,92.7,True,True,False,100.0,200.0,EGP,2025-11-07 02:08:55,2026-01-19 23:29:45
2434,user2434,Ismail Hamdy,01031318853,,qalyubia,qaha,True,كمبيوتر,كمبيوتر,3,2.5,48,74.1,False,True,False,,75.0,EGP,2025-06-06 14:15:11,2026-04-22 12:40:53
2436,user2436,Waleed Gamal,01038876693,user2436@example.com,ismailia,abu_sultan,True,دهان,دهان,7,4.2,174,83.0,True,True,False,40.0,100.0,EGP,2024-05-02 18:28:04,2025-01-22 20:42:21
2440,user2440,Khaled Nabil,01068000317,user2440@example.com,sharqia,abu_hamad,False,حدائق,حدائق,8,4.1,121,70.9,True,True,False,50.0,100.0,USD,2024-12-18 07:01:57,2024-12-29 14:25:20
2445,user2445,Amr Hamdy,01072186251,user2445@example.com,cairo,downtown,True,كهربا,كهربا,24,4.5,134,93.5,True,False,False,75.0,120.0,USD,2025-11-30 18:41:59,2026-05-06 05:44:09
2447,user2447,Ali Omar,01027053582,user2447@example.com,port_said,el_sharq,True,كمبيوتر,كمبيوتر,21,3.5,136,84.2,True,True,False,,200.0,EGP,2024-08-04 07:36:31,2024-08-04 07:36:31
2449,user2449,Noha Nabil,01032293530,user2449@example.com,matrouh,el_dabaa,True,نجاره,نجاره,23,3.6,291,88.9,True,False,False,45.0,100.0,EGP,2024-11-02 21:37:17,2025-06-29 07:23:47
2450,user2450,Sherine Khaled,01045517218,,aswan,edfu,True,نجاره,نجاره,24,3.9,276,63.6,True,False,False,,,EGP,2024-02-20 10:15:14,2024-06-01 07:47:44
2451,user2451,Ghada Shaker,01034335767,,sohag,el_maragha,True,نقل عفش,نقل عفش,21,3.8,224,66.3,True,False,False,25.0,200.0,EGP,2024-05-22 06:03:52,2024-08-30 13:16:27
2453,user2453,Marwa Nabil,01084153263,user2453@example.com,ismailia,ismailia,True,كمبيوتر,كمبيوتر,13,3.1,210,74.2,False,True,False,,50.0,USD,2024-05-09 04:33:29,2026-06-10 04:16:52
2458,user2458,Ali Hussein,01054870634,,aswan,aswan,True,سباكه,سباكه,16,3.5,249,64.6,True,True,False,,50.0,EGP,2025-07-18 09:31:50,2025-07-30 07:02:37
2460,user2460,Yasmin Tawfik,,user2460@example.com,ismailia,abu_sultan,True,نظافه,نظافه,5,2.6,278,97.8,True,True,False,60.0,,EGP,2024-05-31 01:41:53,2024-12-10 16:19:01
2470,user2470,Samar Omar,,user2470@example.com,sohag,sohag,True,كهربا,كهربا,23,4.2,76,65.2,True,False,False,40.0,,EGP,2025-07-20 07:13:02,2025-07-25 06:31:45
2474,user2474,Rania Omar,01013934470,user2474@example.com,sohag,sohag,True,دهان,دهان,25,2.6,281,92.7,True,False,False,,120.0,EGP,2025-06-30 10:07:17,2025-10-15 02:57:05
2476,user2476,Omar Mostafa,01075188533,user2476@example.com,luxor,armant,True,كهربا,كهربا,23,4.4,266,93.6,True,False,False,,,EGP,2025-09-04 04:57:06,2025-10-05 06:18:07
2478,user2478,Ghada Hassan,01090037318,user2478@example.com,alexandria,smouha,True,تكييف,تكييف,5,4.7,74,72.8,True,True,False,25.0,,EGP,2024-02-02 20:27:57,2024-12-26 05:20:09
2484,user2484,Ayman Hassan,01096057708,user2484@example.com,ismailia,ismailia,True,نجاره,نجاره,5,3.7,10,94.5,True,False,False,,200.0,EGP,2026-01-30 01:38:11,2026-02-06 09:54:14
2485,user2485,Nermeen Mostafa,01050451976,user2485@example.com,sohag,sohag,True,تكييف,تكييف,9,4.8,262,74.9,True,False,False,60.0,75.0,EGP,2026-02-09 10:39:12,2026-04-13 03:44:30
